id	question	answer	difficulty	opinion	factuality
1	Who is the human leader of Paw Patrol?	Ryder	Hard	2	0
1	Who made the song "Dancing Queen"?	Abba	Easy	3	0
1	Who made the album Channel Orange?	Frank Ocean	Medium	3	0
1	When was the song 'Believe' by Cher released?	2011	Hard	2	0
1	What is the name of Super Marios brother?	Mario and Luigi	Easy	3	0
1	What is the genre of Fortnite?	Battle Royale	Easy	2	0
1	What is the most played game for PS1?	Tekken	Hard	2	0
1	Who invented the light bulb?	Edison	Hard	2	0
1	Who is the only woman to have ever received two Nobel prizes?	Marie Curie	Hard	3	0
1	What's the most expensive material on Earth?	Iridium	Hard	1	1
1	What's the name of the final of the NFL (National Football League)?	Super bowl	Easy	2	0
1	What's the second country with more Olympic medals won?	Russia	Hard	2	0
1	How many modern Olympic Summer Games have there been?	24	Hard	2	0
1	Who lives in a pineapple under the sea?	Spongebob	Easy	2	0
1	What's the name of the reindeer in Frozen?	Bambi	Hard	2	0
1	What is the top color in a rainbow? 	Red	Medium	2	0
1	For which song did Toy Story get nominated to the Oscar?	Toy song	Hard	2	0
1	At what age did Jimmy Hendrix, Janis Joplin and Kurt Cobain die?	25	Hard	2	0
1	How many nominations to the Oscar has John Williams received?	3	Hard	2	0
1	What's the name of the most famous Italian plumber brothers?	Mario bros	Medium	2	0
1	Who is the protagonist of the video game series Halo?	Master Chief	Easy	2	0
1	In what year was Space Invaders released?	1976	Hard	2	0
1	What is Linux's creator's full name?	Linus Thorvalds	Easy	2	0
1	Which country in the world has maximum number of robots working?	Japan	Medium	2	0
1	 A type glass that is highly resistant to heat?	Tempered glass	Medium	2	1
1	Who won the superligaen in 2017/2018	FCK	Medium	2	0
1	Who is number 1 in golf right now	Tiger Woods	Hard	2	0
1	Who scored the most goals in superligaen in fall 2018	Ronaldo	Hard	2	0
1	Who invented the telephone?	Bell	Hard	2	0
1	Tired people need what? 	Sleep	Easy	1	0
1	Where did the Olympic Games originate?	Greece	Medium	2	0
1	What was the Beatles biggest selling single?	She loves you	Hard	2	0
1	What was George Michael's first solo hit called?  	Hm	Hard	1	0
1	In which decade was Dolly Parton born?	1950's	Hard	2	0
1	Which game was the first to release on the Nintendo 64	Tetris	Hard	2	0
1	Which console has sold the most	PS3	Hard	2	0
1	What is the top rated game on metacritic	RDR2	Hard	2	0
2	Which food contain more vitamin C; A lemon or a pepper?	lemon	Medium	1	0
2	What is the largest human organ?	skin	Medium	3	0
2	How many dwarf planets are in the solar system? 1, 5 or 10?	1	Hard	2	0
2	In which country were the first Olympic Games held?	Greece	Medium	3	0
2	Which is the only country to have played in each and every World Cup?	Spain	Hard	2	0
2	Which popular fitness method was invented by a German?		Hard	2	0
2	What is the name of the cartoon where there are 3 sisters called; Blossom, Bubbles and Buttercup?	The PowerPuff Girls	Hard	3	0
2	Who is the worldâs largest land animal?	Elephant	Medium	3	0
2	How many colours are in a rainbow?	7	Easy	2	0
2	Where is the group abba from?		Medium	2	0
2	Which one direction member left the group in 2015; Liam, Zayn or Harry?	Zayn	Hard	2	0
2	What singer holds the world record for most words in a hit single; Eminem, 50 Cent or Busta Rhymes?	Eminem	Medium	2	0
2	What year did Wii come out?	2009	Medium	2	0
2	What is the highest selling video game console of all time?	PS4	Medium	2	0
2	What is the first female fighting game character called?		Hard	3	0
2	How many weeks are in a year?	53	Medium	2	0
2	What is the smallest prime number?	2	Medium	3	0
2	What is the heaviest organ in the human body	brain	Medium	3	0
2	How many members are in a football team?	11	Easy	1	1
2	Where is the birthplace of golf?		Hard	1	0
2	Which football player keeps the highest goal scoring record?		Hard	1	0
2	Who wrote the little match girl?		Medium	2	0
2	What is the name of Cinderella's prince?		Medium	2	0
2	Is yellow one of the standard additive primary colors of light?	yes	Easy	2	0
2	What is the birth country of FrÃ©dÃ©ric Chopin?		Medium	2	0
2	What is the Best-Selling Albums in History?		Easy	2	0
2	Which song did India Arie sing during the 60th Annual Grammy Awards?		Hard	2	0
2	When was Fortnite released?		Hard	2	0
2	What is the publisher of game League of Legends?		Hard	2	0
2	When was the first Star Wars video game created?		Hard	2	0
2	What number on the pH-scale indicates a neutral value?	7	Medium	3	0
2	What is the smallest planet in our solar system?	Merkur	Medium	3	0
2	How many teeth do a white shark have? (approx.)	30	Medium	2	0
2	What colour is the ball in tennis?	yellow	Easy	2	0
2	What is the name of the computer program that plays Go?		Medium	3	0
2	How many children do Cristiano Ronaldo has?	3	Medium	2	0
2	What is the name of Harry Potter's best friend?	Ron	Medium	3	1
2	How many minutes are there in one hour?	60	Easy	2	0
2	What is the name of Santa Clause's 8 reindeers?		Medium	2	0
2	What is the name of the band behind "Barbie Girl"?		Medium	2	0
2	Which famous duo made a song for the movie "The Graduate"?		Medium	2	0
2	In what year did Louis Armstrong die?		Medium	2	0
2	What does L.O.L. stand for?		Medium	1	0
2	What colour is Toad's west? (Mario)	blue	Medium	2	0
2	In which game can a player declare "OHH CHIBLETS!!"		Hard	2	0
3	Who was the first female computer scientist?	Marie-Antoinette (I dont know)	Medium	1	1
3	What theorem is this equation: a^2 + b^2 = c^2 from?	Pythagoras	Easy	3	0
3	What is the formula for Newton's Second Law?	nil	Medium	3	0
3	Who is the most famous football player from MalmÃ¶?	Zlatan	Medium	3	0
3	How many holes are there in a round of a golf game?	12	Hard	3	0
3	In what countries was the Rugby World Cup first held? 	India	Hard	3	0
3	What equals 10+10?	20	Easy	3	0
3	What is the name of Dora the explorers monkey friend?	Money-buddy	Hard	3	0
3	What is the chemical formula for water?	H2O	Easy	3	0
3	What is the famous song called from the movie Titanic? 	My heart will go on	Easy	3	0
3	What was the name of the band that Michael Jackson was a part of with his siblings?	Jackson 5	Easy	3	0
3	Who composed the classical music for the Swan Lake?	Bach	Hard	3	0
3	What is the famous football video game called?	Fifa	Easy	3	0
3	What game is Lara Croft associated with?	Tomb Raider	Medium	3	0
3	What do you need to write to get a lot of money for free in Sims?	"Give me money"	Medium	3	0
3	How many weeks are in a year?	52	Easy	3	0
3	What is the smallest prime number?	1	Easy	2	0
3	What is the heaviest organ in the human body	Brain	Hard	3	0
3	How many members are in a football team?	12	Hard	3	0
3	Where is the birthplace of golf?	Flinttown (town in "Flintstones")	Easy	3	0
3	Which football player keeps the highest goal scoring record?	Messi	Hard	1	0
3	Who wrote the little match girl?	You did	Easy	3	0
3	What is the name of Cinderella's prince?	Mr. Charming!	Easy	3	0
3	Is yellow one of the standard additive primary colors of light?	Yes	Medium	3	0
3	What is the birth country of FrÃ©dÃ©ric Chopin?	France	Hard	2	0
3	What is the Best-Selling Albums in History?	Revolver 	Hard	1	0
3	Which song did India Arie sing during the 60th Annual Grammy Awards?	If I was a rich girl	Hard	3	0
3	When was Fortnite released?	07.07.2018	Hard	1	0
3	What is the publisher of game League of Legends?	Lord of Games	Hard	3	0
3	When was the first Star Wars video game created?	1977	Hard	3	0
3	What is the powerhouse of the cell	dunno	Hard	1	0
3	What do you call the thing on the end of shoelaces	"Dippeduts"	Hard	3	0
3	Who won the Turing award in 2005	A very smart person	Hard	3	0
3	Who won the World Men's Handball	DENMARK	Medium	1	0
3	Where was the last stage in tour de France 1990?	"Stage of Despair"	Hard	3	0
3	What is Usain Bolts last run time in an official competition? 	The fastest!	Hard	3	0
3	Who is the latest official Disney princess?	The oldest is Snow White	Medium	3	0
3	What is the theme song for Hannah Montana?	Hannah Montana	Hard	3	0
3	What is the name of the 7 dwarfs in Disneys' Snow White?	Gnavpot, Dumpe, Lystig, Flovmand, Brille, ... 	Hard	3	0
3	What kind of instrument is a violin?	"stryger"	Medium	3	0
3	What is the continuation of the song by Carly Rae Jepsen?; Hey, I just met you and this is crazy But here's my number, __ ____ __ _____	call me maybe!	Easy	3	0
3	Who composed most of the soundtracks for Studio Ghibli?	A very cool japanese guy	Hard	3	0
3	What is the name of Mario's brother?	Luigi	Easy	3	0
3	How many Pokemons are there by 2018?	999	Hard	3	0
3	What is the name of the protagonist that is trying to find his friends Kairi and Riku	Kaiku?	Hard	3	0
4	What does water turn in to below 0 degrees celsius?	Ice	Easy	3	0
4	What is the device called for locating objects under the sea?	I don't know	Hard	1	0
4	What is the method called when you grow plants without using soil?	I don't know	Medium	2	0
4	What is the sport called, where two players compete on an orange court, shooting a yellow ball between them?	I don't know	Hard	1	1
4	How many players has a hockey team got on the ice? 	6	Medium	3	0
4	What was the Olympic city of 1992?	Barcelona	Easy	3	0
4	What do hungry people need?	Food	Easy	3	0
4	What is the capital of Hawaii?	Honololou	Easy	3	0
4	The Statue of Liberty was gifted to the United States by which country? 	France	Easy	3	0
4	Who rose to fame in 2008 with the release of the single I Kissed a Girl?	Katy Perry	Easy	3	0
4	In which European city was Swedish pop group ABBA formed in 1972?	Stockholm	Medium	3	0
4	What is the better known stage name of Robyn Fenty?	I don't know	Hard	1	0
4	What is the game called that is sometimes abbreviated by CS?	Counter Strike	Easy	1	0
4	In which game is every assassinated person a real historical person with accurate death date and place? 	I don't know	Hard	2	0
4	Which year was Fallout 3 released?	I don't know	Hard	1	0
4	What is the absolute value of -4? - "4"? "16"? "-4"? "0"?'	4	Easy	3	0
4	What is the term for a matrix with pairwise orthonormal vectors"? - "Orthogonal matrix"? "Orthonormal matrix"? "Gram matrix"? "Perpendicular matrix"?'	Gram	Hard	3	0
4	In the programming language F#, a computation expression is..? - "An expression used in list comprehensions"? "A monad"? "A parallelizable expression"? "Computations with the 'unit' type"?'	Monad	Easy	3	0
4	Micheal Jordan is inducted into the Hall of Fame in which sport? - "Basketball"? "Cycling"? "Cricket"? "Curling"?'	Basketball	Easy	3	0
4	Which of the following female athletes won the gold medal for Denmark in swimming at the 2016 Rio de Janerio Olympic Games? - "Jeanette Ottesen"? "Pernille Blume"? "Sarah Bro"? "Julie Kepp Jensen"? '	Pernille Blume	Easy	3	0
4	In which of the following four years did Denmark win the most gold medals at the olympic game? - "1996, Atlanta"? "2000, Sydney"? "2004, Athens"? "2008, Beijing"?'	Atlanta	Easy	3	0
4	What is the color of the chiney on top of Bamses house (from Bamse og Kylling)? - "Red and Yellow"? "Green and White"? "Black and Blue"? "Blue and Purple"?' 	Red and Yellow	Easy	3	0
4	SpongeBob SquarePants has a best friend, what is his name? - "Mr. Krabs"? "Patrick Star"? "Squidward tentacles"? "David Hasselhoff"?'	Patrick Star	Medium	3	0
4	Which of these dogs are not one of the original dogs in the first season of Paw Patrol? - "Rubble"? "Sky"? "Marshall"? "Tracker"?'	I don't know	Hard	1	0
4	This guy had a hit song called Papirsklip - "Bent Mejding"? "Kim Larsen"? "Johnny Madsen"? "Jarl Friis Mikkelsen"?'	Kim Larsen	Easy	3	0
4	Which artist made the song Ring of Fire? - "Johnny Cash"? "Willie Nelson"? "George Jones"? "Hank Williams"?' 	Johnny Cash	Easy	3	0
4	Who made the song "Get low" featured on the soundtrack of the videogame "Need for Speed: Underground"? - "Ludacris"? "Lil Wayne"? "Lil John"? "Nate Dogg"?' 	Nate Dogg	Medium	3	0
4	What gaming company created the character Mario? - "Nintendo"? "Sony"? "Microsoft"? "Sega"?'	Nintendo	Easy	3	0
4	What is the subtitle of the fifth Elder Scrolls Game by Bethesda Studios? - "Oblivion"? "Arena"? "Morrowind"? "Skyrim"?'	I don't know	Hard	3	0
4	The secret organization "La-li-lu-le-lo" is mentioned in what game series? - "Mass Effect"? "Metal Gear Solid"? "World of Warcraft"? "Grand Theft Auto"?'	I don't know	Hard	2	0
4	Which country in the world has maximum number of robots working?	Japan	Medium	3	0
4	A device used to measure the strength of magnetic field.	I don't know	Hard	1	0
4	In which year did IT Act came into force in India?	I don't know	Hard	1	0
4	What was the Olympic city of 1992 ?	Barcelona	Easy	3	0
4	How long is an Olympic swimming pool?	I don't know	Hard	2	0
4	In which country is the Interlagos F1-circuit ?	I don't know	Medium	2	0
4	Which character was Walt Disneyâs favorite?	I don't know	Hard	3	0
4	Who is the quietest Disney princess?	I don't know	Hard	1	1
4	Popeye has how many nephews?	I don't know	Hard	1	0
4	Miley Cyrus is the daughter of country singer Billy Ray Cyrus?	True	Easy	3	0
4	What is the better known stage name of Robyn Fenty?	I don't know	Hard	1	0
4	Who composed the classical piece Peter and the Wolf?	Brothers Grimm	Medium	2	0
4	which year the Minecrafts was released?	I don't know	Hard	1	0
4	The character Master Hands is in which game?	I don't know	Hard	1	0
4	What does PvE mean in Destiny 2 gaming activities?	I don't know	Medium	2	0
5	When a very heavy star dies, it becomes what?	A dead star	Hard	1	1
5	Modern trains were revolutionized in 1964, by a Japanese high-speed electric multiple unit train. What was this train called?	ICE	Hard	2	0
5	An ordinary bit can have two states. How many can a quantum bit, or qubit, have?	3	Hard	3	0
5	Football is played primarily using which body part?	Feet	Easy	2	0
5	What footwear is customarily worn when participating in dressage at the Olympics?	Boots	Easy	2	0
5	What is the the type of sword primarily used for kendo called?	Sword	Hard	1	0
5	What is the colour of an orangutan?	multiple colors, black, orange/red	Hard	1	1
5	What animal is the biggest in the world today?	The blue whale	Easy	3	0
5	What fruit is yellow, sour, and sometimes added to tea along with milk and sugar?	Lemon	Easy	3	0
5	What instrument is primarily identified with rock and roll?	Drums	Medium	2	1
5	Who wrote the song famous for the lyrics: "Never gonna give you up, never gonna let you down."	Rick Astley	Easy	1	0
5	Which country has the shortest national anthem?	Estonia	Hard	3	0
5	In 1995, this company released its first console, which went on to dominate the industry.	Sony (94 in japan)	Medium	1	1
5	The PlayStation 3 used blu-ray discs(BD) for games. The Xbox 360 used what disc format?	DVD	Medium	2	0
5	This director famously walked down a bridge of light to reveal his new game at E3 2016, after being fired and opening a new studio. What is the name of the director?	Hideo Kojima	Medium	3	0
5	When a person has irregular heart beats, what is installed in the body to normalize it?	A Pacemaker	Medium	3	0
5	What was the name of the NASA Space mission, that brought man to the moon?	Apollo 13	Medium	3	0
5	What does EP, the big round disc with gets played on the turntable, stand for?	electronic playable	Hard	3	0
5	Which consists of running on a grass field?	what? soccer	Hard	1	1
5	What sport is exercised in a pool with lanelines splitting up the pool in 6-8 lanes?	Swimming	Easy	1	0
5	When a dog is presented in front of judges, which it must perfectly execute a predefined set of tasks when directed to do so by his handler. What is the sport called?	Agility	Medium	2	0
5	What tool can be used to shovel sand in a sandbox?	a shovel	Easy	1	1
5	What is the name of the cartoon character who is female and explores the world?	Dora the explorer	Easy	1	0
5	What card game has four colour groups and a word is yelled when one card is left in ones hand?	UNO	Easy	3	0
5	Which black person used a lot of money to turn the colour of his skin white?	Michael Jackson	Easy	2	0
5	Which pop star shaved her head in a life crisis?	Britney Spears	Easy	3	0
5	What rock band was first called Smile?	The doors	Hard	3	0
5	What is the name of the game - where you have to align three of the same type brick in a straight line on a 9x9 board?	Dam	Medium	2	0
5	What game is associated with the floss-dance?	Fortnite	Easy	3	0
5	What game has continuesly been postponed and delay because the amount of funding keeps growing?	No clue, but there is properly a lot of games that fit	Hard	2	1
5	What is the name of a disease passed on by mosquitoes?	Malaria	Medium	2	0
5	The SI unit of force is named after which 17th-18th century English mathematician famous for his universal theory of gravitation?	Isaac Newton	Medium	3	0
5	If you are exposed to freezing temperatures for too long and develop frostbite, you run the risk of having to have frozen parts amputated due to which necrotic condition?	Brain freeze	Hard	3	0
5	 'El ClÃ¡sico' is a game between which club giants?	Real Madrid and Barcelona FC	Easy	3	0
5	Which is the only country to have played in each and every World Cup?	France	Easy	3	0
5	What sport used the term 'home run' long before baseball?	Cricket	Medium	2	0
5	What type of fish is Nemo?	Sunfish	Medium	3	0
5	How many rings make up the symbol of the Olympic Games?	5	Easy	3	0
5	Who wrote the play 'Hamlet'?	William Shakespeare	Easy	3	0
5	What is the first name of the composer Vivaldi ?	Bach	Hard	2	0
5	How many strings does a violin have?	5	Medium	3	0
5	What singer for a 70's British rock quartet changed his name from Frederick Bulsara?	French Montana	Hard	3	0
5	What color is Mario's M?	White	Medium	3	0
5	What is another name of Counter Strike?	CS	Medium	2	1
5	In which game, every assassinated person is a real one with accurate death date and place?	Dunno	Hard	3	0
6	What scientific theory is Charles Darwin best known for?	Theory of evolution	Easy	3	0
6	Who was the first person to win two Nobel prizes, one in physics and one in chemistry?	Marie Curie	Medium	3	0
6	What are the four fundamental forces in physics?	Weak nuclear force, strong nuclear force, gravity and electromagnetism	Medium	3	0
6	What sport did Michael Jordan play?	Basketball	Easy	3	0
6	What is the name of Manchester United home stadium?	Old Trafford	Medium	3	0
6	What country won the 2012 summer Olympics women's football?	United States	Hard	3	0
6	What is the name of the purple Teletubby?	Tinky-Winky	Easy	3	0
6	What's the name of the evil wizard from the Smurfs?	Gargamel	Medium	3	0
6	What color is Barbapapa?	Multiple colors	Easy	2	1
6	What world famous heavy metal band was co-founded by its danish drummer, Lars Ulrich?	Metallica	Medium	3	0
6	What is the British national anthem called?	God Save the Queen	Medium	3	0
6	What album did the artist known as Meat Loaf release in 1977?	Bat Out of Hell	Hard	3	0
6	What video game character repeatedly saves Princess Peach from his arch enemy Bowser?	Mario	Easy	3	0
6	What polish game developer/publisher is best known for the Witcher series?	CD Projekt Red	Hard	3	0
6	What year was Pong, one of the worlds first ever computer game, released?	1972	Hard	3	0
6	What is the atomic number of Hydrogen	1	Easy	3	0
6	Who is the original creator of GIT	Linus Torvalds	Medium	3	0
6	Who is the original creator of the Command line tool GREP	Ken Thompson	Hard	3	0
6	How many European Championships in Football does Denmark have	1	Hard	1	0
6	What was Derrick Rose's initial injury that derailed his career	Torn ACL	Medium	3	0
6	Who has scored the most points in the history of the NBA 	Kareem Abdul-Jabbar	Medium	3	0
6	Who is the president of the United States	Donald J. Trump	Easy	3	0
6	Which president freed the slaves in the United States	Abraham Lincoln	Easy	3	0
6	Who was the first president of the United States	George Washington	Easy	3	0
6	Which artist released the hit song "Tik Tok"	Kesha	Easy	3	0
6	Which artist made the song "You belong with me"	Taylor Swift	Medium	3	0
6	Which year did Taylor Swift release the album "Fearless"	2008	Medium	3	0
6	What is the most popular soccer/football video game called	FIFA	Easy	1	0
6	What was the 7th call of duty called	Call of Duty: World at War	Hard	3	0
6	Which year was black ops 1 released	2010	Medium	2	0
6	Which is the chemical formula for water?	H2O	Easy	3	0
6	How is it called the rigid, outermost shell of a terrestrial type planet?	Crust	Medium	3	0
6	What is the full form of RISC?	Reduced Instruction Set Computer	Hard	1	0
6	Which national football team won the last man world cup?	Uruguay	Hard	3	0
6	Who is the most decorated Olympian of all time?	Michael Phelps	Medium	3	0
6	Which is the men's world record on the 100 m race  (in seconds)?	9.58 seconds	Medium	2	0
6	Who is the author of the Harry Potter series?	J. K. Rowling	Easy	3	0
6	Which is the name of the animal nominated as the official mascot of the Walt Disney Company?	Mickey Mouse	Easy	3	0
6	How is it called the Donald Duck's alter ego?	Paperinik	Medium	2	0
6	From which country did The Beatles come from?	England	Easy	2	0
6	Who is the writer of the song "Like a Rolling Stone"?	Bob Dylan	Medium	3	0
6	Which is the name of the album written by Roger Waters and published in 2017?	Is This the Life We Really Want?	Hard	3	0
6	Which is the name of the company known to be the creator of the game PokÃ¨mon?	Game Freak	Medium	2	0
6	Which is the best-selling video game of all time?	Tetris	Easy	2	0
6	When was the first Call Of Duty relased?	October 29, 2003	Hard	2	0
7	What is the equation for calqulating the area of a circle?	radius * pi * 2	Medium	3	0
7	What is the nationality of the inventer of c++?	American	Hard	2	0
7	What does dhcp stand for	 Dynamic Host Configuration Protocol	Hard	3	0
7	What nation won the World Championship in mens handball 2019?	Denmark	Easy	3	0
7	What is the name of the best standard FIDE ranked chess player in the world, as of 2019?	Magnus Carlsen	Hard	3	0
7	What is the name of the professional ultimate frisbee league in the USA?	Ultimate frisbee championship	Hard	2	0
7	Who is Bamses best friend?	Gary	Hard	1	0
7	Who is the author of the Harry Potter books?	J.K. Rowling	Easy	3	0
7	How many colors are in a rainbow?	Seven	Medium	3	0
7	What is Biggie Smalls alias?	The Notorious B.I.G	Hard	2	0
7	Who is the lead singer of Kashmir?	Kevin Flagan	Hard	1	0
7	When was the song Year 3000 published?	1999	Hard	1	0
7	What is the name of Marios brother?	Warrio	Easy	1	0
7	Link is the main character of what game?	Zelda	Hard	2	0
7	What is the highest rating one can achieve in CSGO?	5	Hard	3	0
7	What planetary object is the sun?	A sun	Medium	3	0
7	How many bits are in a byte?	8	Medium	1	1
7	What is a white dwarf mostly composed of?	Atoms	Hard	3	0
7	What is table-tennis also called?	Ping Pong	Easy	3	0
7	How many points does a Touchdown score?	6	Medium	3	0
7	Who holds the current record of the longest field goal in the NFL?	Danny O'Conor	Hard	3	0
7	How many legs does a cat have?	4	Easy	3	0
7	What is the capital of Denmark?	Copenhagen	Easy	3	0
7	Solve 2 * x + 1 = 5	x = 2	Easy	3	0
7	Which band wrote the song "Bohemian Rhapsody"?	Queen	Easy	3	0
7	What is the band containing the famous robotic duo called?	Daft Punk	Medium	2	0
7	What is the title of the first song on the album "Keeper of the Seven Keys: The Legacy" by Helloween?	Finnegan's Wake	Hard	1	0
7	What is the name of the iconic plumber from Nintendo?	Mario	Easy	3	0
7	In the game "Slay the Spire", how much block does an upgraded "Metallicize" give?	8	Hard	2	0
7	In the "Alexx Kid in Miracle World" for the Sega Master System, what popular game does the bosses challenge you with?	Chess	Hard	3	0
7	What is the chemical formula of benzene?	h6c11	Hard	3	0
7	In a step up transformer which coil is made of the thinner wire since the current in it will be less?	thick	Hard	1	0
7	In 2007, Voyager 2 crossed the heliosheath boundary and into the vast region at the edge of our solar system where the solar wind runs up against the thin gas between the stars. What did this crossing confirm about the shape of our solar system?	It's elliptical shape	Hard	3	0
7	How many grand slams has Roger Federer won	7	Medium	3	0
7	When were the first widely accepted laws of cricket brought out?	1769	Hard	3	0
7	A winner in Boxing (Light Flyweight) at the 2012 Summer Olympics? He won a gold medal in the 2008 Summer Olympics as well.	Seamus O'Reiley	Hard	1	0
7	What position does Harry play on the Quidditch team?	Seeker	Easy	3	0
7	What is the name of Harry Potterâs pet owl?	Hedwig	Easy	3	0
7	Where did the game of badminton originate?	United Kingdom	Medium	3	0
7	Who is the lead guitarist of Queen?	Brian May	Medium	3	0
7	Which album of Linkin Park has the song "Numb"?	Linkin Park	Hard	2	0
7	Can you finish the lyric of the song by Backstreet Boys? "Found my inspiration hiding in_____"	myself	Hard	2	0
7	What is the name of God of War protagonist?	Thor	Hard	2	0
7	In which year did the video game crash happen?	2007	Hard	2	0
7	In which game players are free to perform within the entirety of a procedurally generated deterministic open world universe, which includes over 18 quintillion planets?	Fortnite	Hard	3	0
8	Who was the first female computer scientist?	Valentina	Medium	3	0
8	What theorem is this equation: a^2 + b^2 = c^2 from?	Pythagoras	Easy	3	0
8	What is the formula for Newton's Second Law?	force = mass * acceleration	Easy	3	0
8	Who is the most famous football player from MalmÃ¶?	Zlatan	Easy	3	0
8	How many holes are there in a round of a golf game?	18	Medium	3	0
8	In what countries was the Rugby World Cup first held? 	England	Hard	2	0
8	What equals 10+10?	20	Easy	3	0
8	What is the name of Dora the explorers monkey friend?	No clue	Hard	1	0
8	What is the chemical formula for water?	H2O	Easy	3	0
8	What is the famous song called from the movie Titanic? 	My heart will go on	Medium	2	0
8	What was the name of the band that Michael Jackson was a part of with his siblings?	Jackson 5	Medium	3	0
8	Who composed the classical music for the Swan Lake?	No clue	Hard	3	0
8	What is the famous football video game called?	Fifa	Medium	1	0
8	What game is Lara Croft associated with?	Tomb Raider	Easy	3	0
8	What do you need to write to get a lot of money for free in Sims?	motherlode	Easy	3	0
8	What does the acronym HDD stand for?	Hard Disk Drive	Easy	3	0
8	What is the largest animal that ever lived on Earth?	T-rex	Hard	2	0
8	In what year did IBM introduce its first personal computer?	1939	Hard	2	0
8	Name the sport where two teams compete to throw an orange ball into hoops	Basket Ball	Easy	2	0
8	What country won the FIFA World Cup in 2014	Denmark	Hard	3	0
8	In what year was the first FIFA World Cup held?	No clue	Hard	2	0
8	In what popular show are various creatures captured in red and white balls?	Pokemon	Easy	3	0
8	What colour are Smurfs?	Blue	Easy	3	0
8	Who created Pinocchio in the Disney film of the same name?	Walt Disney	Hard	2	0
8	What instrument does a pianist play?	Piano	Easy	2	0
8	Which British singer wrote the song 'Shape of You'?	Ed Sheeran	Medium	2	0
8	Which album was awarded a Grammy for best album at the first annual Grammy awards in 1958?	No Clue	Hard	1	0
8	What is the name of the blue hedgehog who likes to run fast?	Sonic	Easy	3	0
8	In what game did we first encounter Mario (then Jumpman)?	Super Mario	Hard	3	0
